player_name,team,stat_type,line,platform,game_date,retrieved_at,line_category,standard_line
Jakob Poeltl,TOR,points_rebounds_assists,10.5,PrizePicks,2026-04-26,,,13.5
Max Strus,CLE,points,10.0,PrizePicks,2026-04-26,,,10.0
Evan Mobley,CLE,rebounds,9.5,PrizePicks,2026-04-26,,,9.0
James Harden,CLE,assists,9.5,PrizePicks,2026-04-26,,,7.0
Jarrett Allen,CLE,points,9.5,PrizePicks,2026-04-26,,,12.5
Jarrett Allen,CLE,rebounds,9.5,PrizePicks,2026-04-26,,,8.5
Scottie Barnes,TOR,assists,9.5,PrizePicks,2026-04-26,,,7.0
Scottie Barnes,TOR,rebounds,9.5,PrizePicks,2026-04-26,,,7.5
RJ Barrett,TOR,rebounds_assists,9.5,PrizePicks,2026-04-26,,,9.0
Brandon Ingram,TOR,rebounds_assists,9.5,PrizePicks,2026-04-26,,,9.0
Donovan Mitchell,CLE,rebounds_assists,9.5,PrizePicks,2026-04-26,,,9.25
Evan Mobley,CLE,rebounds_assists,9.5,PrizePicks,2026-04-26,,,11.5
James Harden,CLE,rebounds_assists,9.5,PrizePicks,2026-04-26,,,11.25
Collin Murray-Boyles,TOR,rebounds,9.5,PrizePicks,2026-04-26,,,6.25
Jakob Poeltl,TOR,points,9.5,PrizePicks,2026-04-26,,,6.0
Max Strus,CLE,rebounds_assists,9.5,PrizePicks,2026-04-26,,,7.5
Jakob Poeltl,TOR,points_rebounds,9.5,PrizePicks,2026-04-26,,,11.5
Ja'Kobe Walter,TOR,points_rebounds,9.5,PrizePicks,2026-04-26,,,9.5
Dean Wade,CLE,points_rebounds,9.5,PrizePicks,2026-04-26,,,8.5
Jarrett Allen,CLE,rebounds_assists,9.5,PrizePicks,2026-04-26,,,9.5
Dean Wade,CLE,points_rebounds_assists,9.5,PrizePicks,2026-04-26,,,12.0
Jakob Poeltl,TOR,rebounds_assists,9.5,PrizePicks,2026-04-26,,,8.0
Sam Merrill,CLE,points_rebounds_assists,9.5,PrizePicks,2026-04-26,,,10.5
Collin Murray-Boyles,TOR,rebounds_assists,9.5,PrizePicks,2026-04-26,,,9.0
Ja'Kobe Walter,TOR,points_rebounds_assists,9.5,PrizePicks,2026-04-26,,,13.5
Jamal Shead,TOR,assists,9.5,PrizePicks,2026-04-26,,,7.0
Jamal Shead,TOR,points_rebounds,9.5,PrizePicks,2026-04-26,,,11.0
Jamal Shead,TOR,rebounds_assists,9.5,PrizePicks,2026-04-26,,,8.5
Jaylon Tyson,CLE,points_rebounds_assists,9.5,PrizePicks,2026-04-26,,,9.5
Dennis Schröder,CLE,points,9.5,PrizePicks,2026-04-26,,,4.0
Sandro Mamukelashvili,TOR,points,9.5,PrizePicks,2026-04-26,,,8.0
Jakob Poeltl,TOR,points_assists,9.5,PrizePicks,2026-04-26,,,10.5
Sandro Mamukelashvili,TOR,points_rebounds,9.5,PrizePicks,2026-04-26,,,12.5
Jakob Poeltl,TOR,points_rebounds_assists,9.5,PrizePicks,2026-04-26,,,13.5
Max Strus,CLE,points_assists,9.5,PrizePicks,2026-04-26,,,11.5
Donovan Mitchell,CLE,rebounds_assists,9.0,PrizePicks,2026-04-26,,,9.25
Brandon Ingram,TOR,rebounds_assists,8.5,PrizePicks,2026-04-26,,,9.0
Evan Mobley,CLE,rebounds,8.5,PrizePicks,2026-04-26,,,9.0
RJ Barrett,TOR,rebounds_assists,8.5,PrizePicks,2026-04-26,,,9.0
James Harden,CLE,assists,8.5,PrizePicks,2026-04-26,,,7.0
Scottie Barnes,TOR,assists,8.5,PrizePicks,2026-04-26,,,7.0
Scottie Barnes,TOR,rebounds,8.5,PrizePicks,2026-04-26,,,7.5
Dean Wade,CLE,points_rebounds,8.5,PrizePicks,2026-04-26,,,8.5
Jarrett Allen,CLE,fga,8.5,PrizePicks,2026-04-26,,,8.5
Jakob Poeltl,TOR,points,8.5,PrizePicks,2026-04-26,,,6.0
Jakob Poeltl,TOR,rebounds,8.5,PrizePicks,2026-04-26,,,5.75
Max Strus,CLE,points,8.5,PrizePicks,2026-04-26,,,10.0
Max Strus,CLE,rebounds_assists,8.5,PrizePicks,2026-04-26,,,7.5
Sam Merrill,CLE,points,8.5,PrizePicks,2026-04-26,,,5.5
James Harden,CLE,rebounds_assists,8.5,PrizePicks,2026-04-26,,,11.25
Jarrett Allen,CLE,rebounds_assists,8.5,PrizePicks,2026-04-26,,,9.5
Donovan Mitchell,CLE,fgm,8.5,PrizePicks,2026-04-26,,,8.5
Collin Murray-Boyles,TOR,points,8.5,PrizePicks,2026-04-26,,,10.5
Jakob Poeltl,TOR,rebounds_assists,8.5,PrizePicks,2026-04-26,,,8.0
Jakob Poeltl,TOR,points_assists,8.5,PrizePicks,2026-04-26,,,10.5
Jaylon Tyson,CLE,points_rebounds_assists,8.5,PrizePicks,2026-04-26,,,9.5
Collin Murray-Boyles,TOR,rebounds_assists,8.5,PrizePicks,2026-04-26,,,9.0
Ja'Kobe Walter,TOR,points_assists,8.5,PrizePicks,2026-04-26,,,8.5
Jamal Shead,TOR,assists,8.5,PrizePicks,2026-04-26,,,7.0
Jamal Shead,TOR,points,8.5,PrizePicks,2026-04-26,,,8.5
Jaylon Tyson,CLE,points,8.5,PrizePicks,2026-04-26,,,7.5
Sam Merrill,CLE,points_rebounds_assists,8.5,PrizePicks,2026-04-26,,,10.5
Jamal Shead,TOR,rebounds_assists,8.5,PrizePicks,2026-04-26,,,8.5
Collin Murray-Boyles,TOR,fga,8.5,PrizePicks,2026-04-26,,,8.5
Jarrett Allen,CLE,rebounds,8.5,PrizePicks,2026-04-26,,,8.5
Evan Mobley,CLE,rebounds_assists,8.5,PrizePicks,2026-04-26,,,11.5
Ja'Kobe Walter,TOR,points_rebounds,8.5,PrizePicks,2026-04-26,,,9.5
Max Strus,CLE,points_assists,8.5,PrizePicks,2026-04-26,,,11.5
Ja'Kobe Walter,TOR,points,8.0,PrizePicks,2026-04-26,,,7.25
Max Strus,CLE,fga,8.0,PrizePicks,2026-04-26,,,8.0
Brandon Ingram + Donovan Mitchell,TOR/CLE,assists,8.0,PrizePicks,2026-04-26,,,8.0
Sandro Mamukelashvili,TOR,points,8.0,PrizePicks,2026-04-26,,,8.0
Brandon Ingram,TOR,rebounds,7.5,PrizePicks,2026-04-26,,,5.5
Evan Mobley,CLE,rebounds,7.5,PrizePicks,2026-04-26,,,9.0
James Harden,CLE,assists,7.5,PrizePicks,2026-04-26,,,7.0
Jarrett Allen,CLE,rebounds,7.5,PrizePicks,2026-04-26,,,8.5
RJ Barrett,TOR,rebounds,7.5,PrizePicks,2026-04-26,,,5.5
Scottie Barnes,TOR,assists,7.5,PrizePicks,2026-04-26,,,7.0
Scottie Barnes,TOR,rebounds,7.5,PrizePicks,2026-04-26,,,7.5
Donovan Mitchell,CLE,assists,7.5,PrizePicks,2026-04-26,,,5.5
RJ Barrett,TOR,rebounds_assists,7.5,PrizePicks,2026-04-26,,,9.0
Brandon Ingram,TOR,rebounds_assists,7.5,PrizePicks,2026-04-26,,,9.0
Donovan Mitchell,CLE,rebounds_assists,7.5,PrizePicks,2026-04-26,,,9.25
RJ Barrett,TOR,fgm,7.5,PrizePicks,2026-04-26,,,7.5
Collin Murray-Boyles,TOR,rebounds,7.5,PrizePicks,2026-04-26,,,6.25
Dean Wade,CLE,points,7.5,PrizePicks,2026-04-26,,,5.0
Jakob Poeltl,TOR,rebounds,7.5,PrizePicks,2026-04-26,,,5.75
Max Strus,CLE,rebounds_assists,7.5,PrizePicks,2026-04-26,,,7.5
Jakob Poeltl,TOR,points_rebounds,7.5,PrizePicks,2026-04-26,,,11.5
Ja'Kobe Walter,TOR,points_rebounds,7.5,PrizePicks,2026-04-26,,,9.5
Dean Wade,CLE,points_rebounds,7.5,PrizePicks,2026-04-26,,,8.5
Jarrett Allen,CLE,rebounds_assists,7.5,PrizePicks,2026-04-26,,,9.5
Max Strus,CLE,points,7.5,PrizePicks,2026-04-26,,,10.0
Collin Murray-Boyles,TOR,points,7.5,PrizePicks,2026-04-26,,,10.5
Dean Wade,CLE,rebounds_assists,7.5,PrizePicks,2026-04-26,,,5.5
Jakob Poeltl,TOR,rebounds_assists,7.5,PrizePicks,2026-04-26,,,8.0
Collin Murray-Boyles,TOR,rebounds_assists,7.5,PrizePicks,2026-04-26,,,9.0
Scottie Barnes,TOR,fgm,7.5,PrizePicks,2026-04-26,,,7.5
Jamal Shead,TOR,assists,7.5,PrizePicks,2026-04-26,,,7.0
Jamal Shead,TOR,points,7.5,PrizePicks,2026-04-26,,,8.5
Jamal Shead,TOR,rebounds_assists,7.5,PrizePicks,2026-04-26,,,8.5
Jaylon Tyson,CLE,points,7.5,PrizePicks,2026-04-26,,,7.5
Jaylon Tyson,CLE,points_rebounds,7.5,PrizePicks,2026-04-26,,,7.5
Jaylon Tyson,CLE,points_rebounds_assists,7.5,PrizePicks,2026-04-26,,,9.5
Sam Merrill,CLE,points_assists,7.5,PrizePicks,2026-04-26,,,7.5
Jamal Shead,TOR,points_rebounds,7.5,PrizePicks,2026-04-26,,,11.0
Brandon Ingram,TOR,fgm,7.5,PrizePicks,2026-04-26,,,7.5
Sandro Mamukelashvili,TOR,rebounds,7.5,PrizePicks,2026-04-26,,,4.5
Sandro Mamukelashvili,TOR,points_rebounds,7.5,PrizePicks,2026-04-26,,,12.5
Max Strus,CLE,points_assists,7.5,PrizePicks,2026-04-26,,,11.5
Scottie Barnes,TOR,assists,7.0,PrizePicks,2026-04-26,,,7.0
James Harden,CLE,assists,6.5,PrizePicks,2026-04-26,,,7.0
Brandon Ingram,TOR,rebounds,6.5,PrizePicks,2026-04-26,,,5.5
Donovan Mitchell,CLE,rebounds,6.5,PrizePicks,2026-04-26,,,4.5
Evan Mobley,CLE,rebounds,6.5,PrizePicks,2026-04-26,,,9.0
James Harden,CLE,rebounds,6.5,PrizePicks,2026-04-26,,,4.5
Jarrett Allen,CLE,rebounds,6.5,PrizePicks,2026-04-26,,,8.5
RJ Barrett,TOR,rebounds,6.5,PrizePicks,2026-04-26,,,5.5
Scottie Barnes,TOR,rebounds,6.5,PrizePicks,2026-04-26,,,7.5
Brandon Ingram,TOR,assists,6.5,PrizePicks,2026-04-26,,,4.5
Donovan Mitchell,CLE,assists,6.5,PrizePicks,2026-04-26,,,5.5
Donovan Mitchell,CLE,fta,6.5,PrizePicks,2026-04-26,,,6.5
Evan Mobley,CLE,fgm,6.5,PrizePicks,2026-04-26,,,6.5
Jakob Poeltl,TOR,points,6.5,PrizePicks,2026-04-26,,,6.0
Sam Merrill,CLE,points,6.5,PrizePicks,2026-04-26,,,5.5
Dean Wade,CLE,points,6.5,PrizePicks,2026-04-26,,,5.0
Dean Wade,CLE,rebounds,6.5,PrizePicks,2026-04-26,,,4.5
Jakob Poeltl,TOR,rebounds,6.5,PrizePicks,2026-04-26,,,5.75
Max Strus,CLE,rebounds,6.5,PrizePicks,2026-04-26,,,4.5
Collin Murray-Boyles,TOR,rebounds,6.5,PrizePicks,2026-04-26,,,6.25
Ja'Kobe Walter,TOR,points,6.5,PrizePicks,2026-04-26,,,7.25
Dean Wade,CLE,points_rebounds,6.5,PrizePicks,2026-04-26,,,8.5
Dean Wade,CLE,rebounds_assists,6.5,PrizePicks,2026-04-26,,,5.5
Ja'Kobe Walter,TOR,fga,6.5,PrizePicks,2026-04-26,,,6.5
Ja'Kobe Walter,TOR,rebounds_assists,6.5,PrizePicks,2026-04-26,,,4.5
Scottie Barnes,TOR,assists,6.5,PrizePicks,2026-04-26,,,7.0
Jamal Shead,TOR,assists,6.5,PrizePicks,2026-04-26,,,7.0
Jaylon Tyson,CLE,points,6.5,PrizePicks,2026-04-26,,,7.5
Jamal Shead,TOR,rebounds_assists,6.5,PrizePicks,2026-04-26,,,8.5
Jamal Shead,TOR,points,6.5,PrizePicks,2026-04-26,,,8.5
Brandon Ingram,TOR,rebounds_assists,6.5,PrizePicks,2026-04-26,,,9.0
Donovan Mitchell,CLE,rebounds_assists,6.5,PrizePicks,2026-04-26,,,9.25
RJ Barrett,TOR,rebounds_assists,6.5,PrizePicks,2026-04-26,,,9.0
Sandro Mamukelashvili,TOR,points,6.5,PrizePicks,2026-04-26,,,8.0
Collin Murray-Boyles,TOR,rebounds,6.0,PrizePicks,2026-04-26,,,6.25
Brandon Ingram,TOR,assists,5.5,PrizePicks,2026-04-26,,,4.5
Brandon Ingram,TOR,rebounds,5.5,PrizePicks,2026-04-26,,,5.5
Donovan Mitchell,CLE,assists,5.5,PrizePicks,2026-04-26,,,5.5
Donovan Mitchell,CLE,rebounds,5.5,PrizePicks,2026-04-26,,,4.5
Evan Mobley,CLE,assists,5.5,PrizePicks,2026-04-26,,,4.0
James Harden,CLE,assists,5.5,PrizePicks,2026-04-26,,,7.0
James Harden,CLE,rebounds,5.5,PrizePicks,2026-04-26,,,4.5
RJ Barrett,TOR,assists,5.5,PrizePicks,2026-04-26,,,4.0
RJ Barrett,TOR,rebounds,5.5,PrizePicks,2026-04-26,,,5.5
Scottie Barnes,TOR,assists,5.5,PrizePicks,2026-04-26,,,7.0
Scottie Barnes,TOR,rebounds,5.5,PrizePicks,2026-04-26,,,7.5
Donovan Mitchell,CLE,ftm,5.5,PrizePicks,2026-04-26,,,5.5
James Harden,CLE,fgm,5.5,PrizePicks,2026-04-26,,,5.5
James Harden,CLE,fta,5.5,PrizePicks,2026-04-26,,,5.5
Dean Wade,CLE,points,5.5,PrizePicks,2026-04-26,,,5.0
Dean Wade,CLE,rebounds,5.5,PrizePicks,2026-04-26,,,4.5
Ja'Kobe Walter,TOR,rebounds,5.5,PrizePicks,2026-04-26,,,3.5
Jakob Poeltl,TOR,points,5.5,PrizePicks,2026-04-26,,,6.0
Max Strus,CLE,rebounds,5.5,PrizePicks,2026-04-26,,,4.5
Max Strus,CLE,rebounds_assists,5.5,PrizePicks,2026-04-26,,,7.5
Sam Merrill,CLE,rebounds_assists,5.5,PrizePicks,2026-04-26,,,4.0
Sam Merrill,CLE,points,5.5,PrizePicks,2026-04-26,,,5.5
Ja'Kobe Walter,TOR,points,5.5,PrizePicks,2026-04-26,,,7.25
Dean Wade,CLE,points_assists,5.5,PrizePicks,2026-04-26,,,5.5
Dean Wade,CLE,rebounds_assists,5.5,PrizePicks,2026-04-26,,,5.5
Sam Merrill,CLE,fga,5.5,PrizePicks,2026-04-26,,,5.5
Ja'Kobe Walter,TOR,rebounds_assists,5.5,PrizePicks,2026-04-26,,,4.5
RJ Barrett,TOR,fta,5.5,PrizePicks,2026-04-26,,,5.5
Jamal Shead,TOR,assists,5.5,PrizePicks,2026-04-26,,,7.0
Jamal Shead,TOR,points,5.5,PrizePicks,2026-04-26,,,8.5
Jarrett Allen,CLE,fgm,5.5,PrizePicks,2026-04-26,,,5.5
Collin Murray-Boyles,TOR,rebounds,5.5,PrizePicks,2026-04-26,,,6.25
Jarrett Allen,CLE,rebounds,5.5,PrizePicks,2026-04-26,,,8.5
Sandro Mamukelashvili,TOR,rebounds,5.5,PrizePicks,2026-04-26,,,4.5
Dean Wade,CLE,points_rebounds,5.5,PrizePicks,2026-04-26,,,8.5
Sandro Mamukelashvili,TOR,points,5.5,PrizePicks,2026-04-26,,,8.0
Jakob Poeltl,TOR,rebounds,5.0,PrizePicks,2026-04-26,,,5.75
Donovan Mitchell,CLE,assists,4.5,PrizePicks,2026-04-26,,,5.5
Donovan Mitchell,CLE,rebounds,4.5,PrizePicks,2026-04-26,,,4.5
James Harden,CLE,rebounds,4.5,PrizePicks,2026-04-26,,,4.5
Donovan Mitchell,CLE,threes,4.5,PrizePicks,2026-04-26,,,3.0
James Harden,CLE,threes,4.5,PrizePicks,2026-04-26,,,3.0
Brandon Ingram,TOR,assists,4.5,PrizePicks,2026-04-26,,,4.5
Brandon Ingram,TOR,rebounds,4.5,PrizePicks,2026-04-26,,,5.5
Evan Mobley,CLE,assists,4.5,PrizePicks,2026-04-26,,,4.0
RJ Barrett,TOR,assists,4.5,PrizePicks,2026-04-26,,,4.0
RJ Barrett,TOR,rebounds,4.5,PrizePicks,2026-04-26,,,5.5
Scottie Barnes,TOR,assists,4.5,PrizePicks,2026-04-26,,,7.0
RJ Barrett + Donovan Mitchell,TOR/CLE,threes,4.5,PrizePicks,2026-04-26,,,4.5
RJ Barrett + James Harden,TOR/CLE,threes,4.5,PrizePicks,2026-04-26,,,4.5
Brandon Ingram,TOR,ftm,4.5,PrizePicks,2026-04-26,,,4.5
Dean Wade,CLE,points,4.5,PrizePicks,2026-04-26,,,5.0
Evan Mobley,CLE,fta,4.5,PrizePicks,2026-04-26,,,4.5
Jakob Poeltl,TOR,fga,4.5,PrizePicks,2026-04-26,,,4.5
James Harden,CLE,assists,4.5,PrizePicks,2026-04-26,,,7.0
James Harden,CLE,ftm,4.5,PrizePicks,2026-04-26,,,4.5
Max Strus,CLE,rebounds,4.5,PrizePicks,2026-04-26,,,4.5
RJ Barrett,TOR,ftm,4.5,PrizePicks,2026-04-26,,,4.5
Scottie Barnes,TOR,fta,4.5,PrizePicks,2026-04-26,,,4.5
Evan Mobley,CLE,blocks,4.5,PrizePicks,2026-04-26,,,3.5
Max Strus,CLE,threes,4.5,PrizePicks,2026-04-26,,,3.0
Dean Wade,CLE,rebounds,4.5,PrizePicks,2026-04-26,,,4.5
Ja'Kobe Walter,TOR,points,4.5,PrizePicks,2026-04-26,,,7.25
Jakob Poeltl,TOR,points,4.5,PrizePicks,2026-04-26,,,6.0
Jakob Poeltl,TOR,rebounds,4.5,PrizePicks,2026-04-26,,,5.75
Sam Merrill,CLE,points,4.5,PrizePicks,2026-04-26,,,5.5
Sam Merrill,CLE,rebounds_assists,4.5,PrizePicks,2026-04-26,,,4.0
Max Strus,CLE,assists,4.5,PrizePicks,2026-04-26,,,3.0
Collin Murray-Boyles,TOR,rebounds,4.5,PrizePicks,2026-04-26,,,6.25
Ja'Kobe Walter,TOR,rebounds,4.5,PrizePicks,2026-04-26,,,3.5
Dean Wade,CLE,rebounds_assists,4.5,PrizePicks,2026-04-26,,,5.5
Jaylon Tyson,CLE,fga,4.5,PrizePicks,2026-04-26,,,4.5
Ja'Kobe Walter,TOR,rebounds_assists,4.5,PrizePicks,2026-04-26,,,4.5
Jaylon Tyson,CLE,rebounds_assists,4.5,PrizePicks,2026-04-26,,,3.5
Jamal Shead,TOR,assists,4.5,PrizePicks,2026-04-26,,,7.0
Ja'Kobe Walter + James Harden,TOR/CLE,threes,4.5,PrizePicks,2026-04-26,,,4.5
Collin Murray-Boyles,TOR,fgm,4.5,PrizePicks,2026-04-26,,,4.5
Dennis Schröder,CLE,points,4.5,PrizePicks,2026-04-26,,,4.0
Sandro Mamukelashvili,TOR,points,4.5,PrizePicks,2026-04-26,,,8.0
Sandro Mamukelashvili,TOR,rebounds,4.5,PrizePicks,2026-04-26,,,4.5
Jakob Poeltl,TOR,rebounds_assists,4.5,PrizePicks,2026-04-26,,,8.0
Max Strus,CLE,rebounds_assists,4.5,PrizePicks,2026-04-26,,,7.5
RJ Barrett + Max Strus,TOR/CLE,threes,4.0,PrizePicks,2026-04-26,,,4.0
Brandon Ingram,TOR,assists,3.5,PrizePicks,2026-04-26,,,4.5
Brandon Ingram,TOR,rebounds,3.5,PrizePicks,2026-04-26,,,5.5
Donovan Mitchell,CLE,threes,3.5,PrizePicks,2026-04-26,,,3.0
Donovan Mitchell,CLE,assists,3.5,PrizePicks,2026-04-26,,,5.5
Donovan Mitchell,CLE,rebounds,3.5,PrizePicks,2026-04-26,,,4.5
Evan Mobley,CLE,assists,3.5,PrizePicks,2026-04-26,,,4.0
James Harden,CLE,threes,3.5,PrizePicks,2026-04-26,,,3.0
James Harden,CLE,rebounds,3.5,PrizePicks,2026-04-26,,,4.5
RJ Barrett,TOR,threes,3.5,PrizePicks,2026-04-26,,,2.5
RJ Barrett,TOR,rebounds,3.5,PrizePicks,2026-04-26,,,5.5
RJ Barrett,TOR,assists,3.5,PrizePicks,2026-04-26,,,4.0
Dean Wade,CLE,fga,3.5,PrizePicks,2026-04-26,,,3.5
Dean Wade,CLE,rebounds,3.5,PrizePicks,2026-04-26,,,4.5
Immanuel Quickley,TOR,fgm,3.5,PrizePicks,2026-04-26,,,3.5
James Harden,CLE,turnovers,3.5,PrizePicks,2026-04-26,,,3.5
Jarrett Allen,CLE,fta,3.5,PrizePicks,2026-04-26,,,3.5
Max Strus,CLE,fgm,3.5,PrizePicks,2026-04-26,,,3.5
Sam Merrill,CLE,rebounds_assists,3.5,PrizePicks,2026-04-26,,,4.0
Scottie Barnes,TOR,ftm,3.5,PrizePicks,2026-04-26,,,3.5
Scottie Barnes,TOR,personal_fouls,3.5,PrizePicks,2026-04-26,,,3.5
Evan Mobley,CLE,blocks,3.5,PrizePicks,2026-04-26,,,3.5
Max Strus,CLE,threes,3.5,PrizePicks,2026-04-26,,,3.0
Scottie Barnes,TOR,steals,3.5,PrizePicks,2026-04-26,,,2.0
Dean Wade,CLE,points,3.5,PrizePicks,2026-04-26,,,5.0
Ja'Kobe Walter,TOR,threes,3.5,PrizePicks,2026-04-26,,,2.5
Ja'Kobe Walter,TOR,rebounds,3.5,PrizePicks,2026-04-26,,,3.5
Jakob Poeltl,TOR,rebounds,3.5,PrizePicks,2026-04-26,,,5.75
Max Strus,CLE,assists,3.5,PrizePicks,2026-04-26,,,3.0
Max Strus,CLE,rebounds,3.5,PrizePicks,2026-04-26,,,4.5
Sam Merrill,CLE,rebounds,3.5,PrizePicks,2026-04-26,,,2.5
Sam Merrill,CLE,threes,3.5,PrizePicks,2026-04-26,,,2.0
RJ Barrett,TOR,personal_fouls,3.5,PrizePicks,2026-04-26,,,3.5
Brandon Ingram,TOR,threes,3.5,PrizePicks,2026-04-26,,,2.0
Dean Wade,CLE,rebounds_assists,3.5,PrizePicks,2026-04-26,,,5.5
Scottie Barnes,TOR,blocks_steals,3.5,PrizePicks,2026-04-26,,,3.0
Collin Murray-Boyles,TOR,assists,3.5,PrizePicks,2026-04-26,,,2.5
Collin Murray-Boyles,TOR,personal_fouls,3.5,PrizePicks,2026-04-26,,,3.5
Ja'Kobe Walter,TOR,personal_fouls,3.5,PrizePicks,2026-04-26,,,3.5
Jakob Poeltl,TOR,assists,3.5,PrizePicks,2026-04-26,,,2.5
Jaylon Tyson,CLE,rebounds,3.5,PrizePicks,2026-04-26,,,2.5
Jaylon Tyson,CLE,rebounds_assists,3.5,PrizePicks,2026-04-26,,,3.5
Jamal Shead,TOR,threes,3.5,PrizePicks,2026-04-26,,,2.0
Jamal Shead,TOR,rebounds,3.5,PrizePicks,2026-04-26,,,2.5
Ja'Kobe Walter,TOR,rebounds_assists,3.5,PrizePicks,2026-04-26,,,4.5
Dean Wade,CLE,assists,3.5,PrizePicks,2026-04-26,,,2.0
Dennis Schröder,CLE,points,3.5,PrizePicks,2026-04-26,,,4.0
Sandro Mamukelashvili,TOR,rebounds,3.5,PrizePicks,2026-04-26,,,4.5
Dennis Schröder,CLE,assists,3.5,PrizePicks,2026-04-26,,,2.5
Jakob Poeltl,TOR,points,3.5,PrizePicks,2026-04-26,,,6.0
Sam Merrill,CLE,points,3.5,PrizePicks,2026-04-26,,,5.5
Brandon Ingram,TOR,threes,2.5,PrizePicks,2026-04-26,,,2.0
James Harden,CLE,threes,2.5,PrizePicks,2026-04-26,,,3.0
RJ Barrett,TOR,threes,2.5,PrizePicks,2026-04-26,,,2.5
Scottie Barnes,TOR,threes,2.5,PrizePicks,2026-04-26,,,1.5
Evan Mobley,CLE,assists,2.5,PrizePicks,2026-04-26,,,4.0
Brandon Ingram,TOR,assists,2.5,PrizePicks,2026-04-26,,,4.5
Donovan Mitchell,CLE,rebounds,2.5,PrizePicks,2026-04-26,,,4.5
James Harden,CLE,rebounds,2.5,PrizePicks,2026-04-26,,,4.5
RJ Barrett,TOR,assists,2.5,PrizePicks,2026-04-26,,,4.0
Donovan Mitchell,CLE,threes,2.5,PrizePicks,2026-04-26,,,3.0
Brandon Ingram,TOR,personal_fouls,2.5,PrizePicks,2026-04-26,,,2.5
Brandon Ingram,TOR,turnovers,2.5,PrizePicks,2026-04-26,,,2.5
Donovan Mitchell,CLE,personal_fouls,2.5,PrizePicks,2026-04-26,,,2.5
Evan Mobley,CLE,blocks_steals,2.5,PrizePicks,2026-04-26,,,2.0
Evan Mobley,CLE,personal_fouls,2.5,PrizePicks,2026-04-26,,,2.5
Jakob Poeltl,TOR,fgm,2.5,PrizePicks,2026-04-26,,,2.5
James Harden,CLE,personal_fouls,2.5,PrizePicks,2026-04-26,,,2.5
Jarrett Allen,CLE,personal_fouls,2.5,PrizePicks,2026-04-26,,,2.5
Max Strus,CLE,threes,2.5,PrizePicks,2026-04-26,,,3.0
Max Strus,CLE,assists,2.5,PrizePicks,2026-04-26,,,3.0
Max Strus,CLE,personal_fouls,2.5,PrizePicks,2026-04-26,,,2.5
Scottie Barnes,TOR,turnovers,2.5,PrizePicks,2026-04-26,,,2.5
Donovan Mitchell,CLE,steals,2.5,PrizePicks,2026-04-26,,,1.5
Evan Mobley,CLE,blocks,2.5,PrizePicks,2026-04-26,,,3.5
James Harden,CLE,steals,2.5,PrizePicks,2026-04-26,,,1.5
Scottie Barnes,TOR,blocks,2.5,PrizePicks,2026-04-26,,,1.5
Scottie Barnes,TOR,steals,2.5,PrizePicks,2026-04-26,,,2.0
Dean Wade,CLE,threes,2.5,PrizePicks,2026-04-26,,,1.5
Dean Wade,CLE,rebounds,2.5,PrizePicks,2026-04-26,,,4.5
Ja'Kobe Walter,TOR,threes,2.5,PrizePicks,2026-04-26,,,2.5
Ja'Kobe Walter,TOR,rebounds,2.5,PrizePicks,2026-04-26,,,3.5
Jarrett Allen,CLE,blocks,2.5,PrizePicks,2026-04-26,,,1.5
Jarrett Allen,CLE,steals,2.5,PrizePicks,2026-04-26,,,1.5
RJ Barrett,TOR,steals,2.5,PrizePicks,2026-04-26,,,1.5
Sam Merrill,CLE,threes,2.5,PrizePicks,2026-04-26,,,2.0
Sam Merrill,CLE,assists,2.5,PrizePicks,2026-04-26,,,1.5
Sam Merrill,CLE,rebounds,2.5,PrizePicks,2026-04-26,,,2.5
Sam Merrill,CLE,rebounds_assists,2.5,PrizePicks,2026-04-26,,,4.0
Max Strus,CLE,rebounds,2.5,PrizePicks,2026-04-26,,,4.5
Jarrett Allen,CLE,assists,2.5,PrizePicks,2026-04-26,,,1.5
Jarrett Allen,CLE,blocks_steals,2.5,PrizePicks,2026-04-26,,,2.0
Dean Wade,CLE,assists,2.5,PrizePicks,2026-04-26,,,2.0
Jakob Poeltl,TOR,assists,2.5,PrizePicks,2026-04-26,,,2.5
Donovan Mitchell,CLE,turnovers,2.5,PrizePicks,2026-04-26,,,2.5
Jaylon Tyson,CLE,personal_fouls,2.5,PrizePicks,2026-04-26,,,2.5
Jaylon Tyson,CLE,rebounds_assists,2.5,PrizePicks,2026-04-26,,,3.5
Scottie Barnes,TOR,blocks_steals,2.5,PrizePicks,2026-04-26,,,3.0
Collin Murray-Boyles,TOR,assists,2.5,PrizePicks,2026-04-26,,,2.5
Collin Murray-Boyles,TOR,blocks,2.5,PrizePicks,2026-04-26,,,1.5
Collin Murray-Boyles,TOR,steals,2.5,PrizePicks,2026-04-26,,,1.5
Evan Mobley,CLE,ftm,2.5,PrizePicks,2026-04-26,,,2.5
Ja'Kobe Walter,TOR,assists,2.5,PrizePicks,2026-04-26,,,1.5
Ja'Kobe Walter,TOR,fgm,2.5,PrizePicks,2026-04-26,,,2.5
Ja'Kobe Walter,TOR,rebounds_assists,2.5,PrizePicks,2026-04-26,,,4.5
Ja'Kobe Walter,TOR,steals,2.5,PrizePicks,2026-04-26,,,1.5
Jaylon Tyson,CLE,rebounds,2.5,PrizePicks,2026-04-26,,,2.5
